NRO COMPARENDO,POLCA,FECHA COMP,ESTADO,PLACA,SERVICIO,CLASE,INMOVILIZADO,INFRACCION,VALOR
68276000000020090242,NO,01/17/2021,RESOLUCION,CIU60E,PARTICULAR,MOTOCICLETA,SI,D02,179040
68276000000020090243,NO,01/17/2021,RESOLUCION,CIU60E,PARTICULAR,MOTOCICLETA,SI,C14,89520
99999999000004761393,SI,01/18/2021,CANCELADO,APB31E,PARTICULAR,MOTOCICLETA,NO,C35,167900
68276000000020090546,NO,01/18/2021,RESOLUCION,AYX55B,PARTICULAR,MOTOCICLETA,SI,D02,179040
68276000000020090547,NO,01/18/2021,RESOLUCION,AYX55B,PARTICULAR,MOTOCICLETA,SI,C35,89520
68276000000020090171,NO,01/18/2021,RESOLUCION,XVW986,PUBLICO,AUTOMOVIL,SI,B01,119350
68276000000020096246,NO,01/19/2021,CANCELADO,CCK641,PARTICULAR,AUTOMOVIL,NO,C02,167833
68276000000020090512,NO,01/19/2021,CANCELADO,UDR764,PARTICULAR,AUTOMOVIL,NO,C02,167850
68276000000020096247,NO,01/19/2021,CANCELADO,GYS113,PARTICULAR,AUTOMOVIL,NO,C02,167833
68276000000020090555,NO,01/19/2021,CANCELADO,QHK280,PARTICULAR,CAMIONETA,NO,C12,251775
99999999000004761394,SI,01/19/2021,CANCELADO,MQB546,PUBLICO,CAMION,NO,B01,119350
99999999000004761395,SI,01/19/2021,RESOLUCION,OEY52B,PARTICULAR,MOTOCICLETA,NO,C35,89520
99999999000004761396,SI,01/19/2021,RESOLUCION,OET72B,PARTICULAR,MOTOCICLETA,NO,C35,89520
68276000000020096248,NO,01/19/2021,CANCELADO,JGT63B,PARTICULAR,MOTOCICLETA,NO,C24,89520
68276000000020096249,NO,01/19/2021,RESOLUCION,,PARTICULAR,MOTOCICLETA,SI,C35,89520
68276000000020090513,NO,01/19/2021,RESOLUCION,DCW18D,PARTICULAR,MOTOCICLETA,NO,C24,89520
68276000000020090556,NO,01/19/2021,RESOLUCION,GKG51A,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020090244,NO,01/19/2021,RESOLUCION,AYS94B,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020090475,NO,01/19/2021,RESOLUCION,XGQ78E,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020090470,NO,01/19/2021,RESOLUCION,MNO76F,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020090502,NO,01/19/2021,RESOLUCION,ELK90F,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020090447,NO,01/19/2021,RESOLUCION,,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020090446,NO,01/19/2021,RESOLUCION,EZQ51C,PARTICULAR,MOTOCICLETA,SI,C35,89520
68276000000020090471,NO,01/19/2021,CANCELADO,GCW001,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020096250,NO,01/20/2021,CANCELADO,EGO598,PARTICULAR,CAMIONETA,NO,C02,167900
68276000000020090514,NO,01/20/2021,CANCELADO,GBJ89B,PARTICULAR,MOTOCICLETA,NO,C02,447600
68276000000020090557,NO,01/20/2021,CANCELADO,FLF449,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020090526,NO,01/20/2021,RESOLUCION,SRY746,PARTICULAR,AUTOMOVIL,NO,C02,223800
68276000000020090585,NO,01/20/2021,CANCELADO,IQL38D,PARTICULAR,MOTOCICLETA,NO,C02,167900
68276000000020090558,NO,01/20/2021,CANCELADO,IRE026,PARTICULAR,CAMPERO,NO,C02,472727
68276000000020090527,NO,01/20/2021,CANCELADO,GYS072,PARTICULAR,CAMIONETA,SI,C02,167850
99999999000004761397,SI,01/20/2021,CANCELADO,UZK331,PUBLICO,BUS,NO,C35,167831
68276000000020090448,NO,01/20/2021,RESOLUCION,ZKL22C,PARTICULAR,MOTOCICLETA,NO,C02,89520
68276000000020090449,NO,01/20/2021,CANCELADO,VYC35C,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020090450,NO,01/20/2021,CANCELADO,YST38E,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020096441,NO,01/20/2021,RESOLUCION,ROB47D,PARTICULAR,MOTOCICLETA,NO,C02,89520
68276000000020096442,NO,01/20/2021,CANCELADO,GSC76E,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020096443,NO,01/20/2021,CANCELADO,TTW332,PUBLICO,AUTOMOVIL,SI,C14,223800
68276000000020096367,NO,01/20/2021,RESOLUCION,,PARTICULAR,MOTOCICLETA,SI,C35,89520
68276000000020096368,NO,01/20/2021,RESOLUCION,,PARTICULAR,MOTOCICLETA,SI,D02,179040
68276000000020090476,NO,01/20/2021,CANCELADO,BBQ338,PARTICULAR,AUTOMOVIL,NO,B01,119350
68276000000020090528,NO,01/21/2021,CANCELADO,BUR901,PARTICULAR,CAMIONETA,SI,C02,167900
68276000000020096251,NO,01/21/2021,RESOLUCION,RLX161,PARTICULAR,CAMIONETA,NO,C02,223800
68276000000020090586,NO,01/21/2021,CANCELADO,FAY740,PARTICULAR,AUTOMOVIL,NO,C02,167850
68276000000020090587,NO,01/21/2021,CANCELADO,KKV592,PARTICULAR,AUTOMOVIL,SI,C02,167900
99999999000005241890,SI,01/21/2021,CANCELADO,KJR498,PARTICULAR,AUTOMOVIL,NO,B01,119350
68276000000020096369,NO,01/21/2021,RESOLUCION,BVC067,PARTICULAR,AUTOMOVIL,NO,C38,223800
99999999000005241891,SI,01/21/2021,CANCELADO,YFF12E,PARTICULAR,MOTOCICLETA,NO,B01,238700
99999999000005241893,SI,01/21/2021,RESOLUCION,INK74C,PARTICULAR,MOTOCICLETA,NO,B01,47740
68276000000020090477,NO,01/21/2021,RESOLUCION,JTL29F,PARTICULAR,MOTOCICLETA,NO,B01,47740
68276000000020096370,NO,01/21/2021,CANCELADO,XMD181,PUBLICO,AUTOMOVIL,NO,B01,89600
68276000000020090478,NO,01/21/2021,CANCELADO,XHG58E,PARTICULAR,MOTOCICLETA,SI,C02,89520
68276000000020090451,NO,01/21/2021,RESOLUCION,DUO607,PARTICULAR,AUTOMOVIL,NO,C02,223800
68276000000020090479,NO,01/21/2021,CANCELADO,BYV019,PARTICULAR,AUTOMOVIL,NO,C02,167850
68276000000020096371,NO,01/21/2021,RESOLUCION,OFN66B,PARTICULAR,MOTOCICLETA,NO,C02,89520
68276000000020090452,NO,01/21/2021,CANCELADO,HWN869,PARTICULAR,AUTOMOVIL,NO,C02,167850
68276000000020096782,NO,01/21/2021,CANCELADO,UUO333,PARTICULAR,CAMPERO,NO,C02,447600
68276000000020090480,NO,01/21/2021,RESOLUCION,BVJ059,PARTICULAR,AUTOMOVIL,NO,C02,223800
68276000000020090472,NO,01/21/2021,AMONESTACION,IDD710,PARTICULAR,AUTOMOVIL,SI,H02,
99999999000004761398,SI,01/21/2021,RESOLUCION,SVO016,PUBLICO,TRACTOCAMION,NO,D08,447600
68276000000020090569,NO,01/21/2021,CANCELADO,OHR89C,PARTICULAR,MOTOCICLETA,SI,C14,167850
68276000000020090570,NO,01/21/2021,CANCELADO,OHR89C,PARTICULAR,MOTOCICLETA,SI,D01,335700
68276000000020090571,NO,01/21/2021,CANCELADO,DUV080,PARTICULAR,AUTOMOVIL,SI,C14,167900
68276000000020090572,NO,01/21/2021,AUDIENCIA,DUV080,PARTICULAR,AUTOMOVIL,SI,F,5370700
99999999000004761399,SI,01/22/2021,RESOLUCION,EQX013,PUBLICO,CAMION,NO,D08,447600
68276000000020090529,NO,01/22/2021,CANCELADO,KKX606,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020090588,NO,01/22/2021,CANCELADO,CDW969,PARTICULAR,AUTOMOVIL,NO,C02,167900
68276000000020096252,NO,01/22/2021,CANCELADO,CZD17E,PARTICULAR,MOTOCICLETA,NO,C02,167833
68276000000020096253,NO,01/22/2021,CANCELADO,IEO54D,PARTICULAR,MOTOCICLETA,NO,C02,167833
68276000000020090530,NO,01/22/2021,CANCELADO,BUX294,PARTICULAR,AUTOMOVIL,NO,C02,167900
99999999000004761400,SI,01/22/2021,RESOLUCION,AIR24C,PARTICULAR,MOTOCICLETA,NO,D02,179040
99999999000004761401,SI,01/22/2021,RESOLUCION,AIR24C,PARTICULAR,MOTOCICLETA,NO,C35,89520
99999999000004761402,SI,01/22/2021,CANCELADO,POF31E,PARTICULAR,MOTOCICLETA,NO,C24,89520
99999999000005241919,SI,01/22/2021,CANCELADO,BPU59D,PARTICULAR,MOTOCICLETA,NO,B01,89511
68276000000020090504,NO,01/22/2021,CANCELADO,AKL76C,PARTICULAR,MOTOCICLETA,NO,C02,167900
68276000000020090589,NO,01/22/2021,CANCELADO,DUW420,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020090517,NO,01/22/2021,ABSUELTO,ISD18D,PARTICULAR,MOTOCICLETA,SI,C02,0
68276000000020090481,NO,01/22/2021,CANCELADO,CKB32E,PARTICULAR,MOTOCICLETA,SI,C02,167850
68276000000020090503,NO,01/22/2021,RESOLUCION,FDL05E,PARTICULAR,MOTOCICLETA,NO,C02,89520
68276000000020096783,NO,01/22/2021,CANCELADO,MVL679,PARTICULAR,CAMIONETA,NO,C02,167900
68276000000020090453,NO,01/22/2021,CANCELADO,ELC13B,PARTICULAR,MOTOCICLETA,SI,C02,167850
68276000000020090482,NO,01/22/2021,CANCELADO,RMH56D,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020090290,NO,01/22/2021,CANCELADO,HBB73F,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020090454,NO,01/22/2021,RESOLUCION,BRT71D,PARTICULAR,MOTOCICLETA,SI,D02,179040
68276000000020090483,NO,01/22/2021,CANCELADO,CWK40B,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020090473,NO,01/22/2021,RESOLUCION,QUG16B,PARTICULAR,MOTOCICLETA,SI,C02,89520
68276000000020090615,NO,01/22/2021,RESOLUCION,PHF49D,PARTICULAR,MOTOCICLETA,NO,B01,47740
68276000000020090595,NO,01/22/2021,RESOLUCION,FLP02E,PARTICULAR,MOTOCICLETA,NO,C02,89520
68276000000020090484,NO,01/22/2021,RESOLUCION,MNP55F,PARTICULAR,MOTOCICLETA,NO,C02,89520
68276000000020090616,NO,01/22/2021,RESOLUCION,MNQ83F,PARTICULAR,MOTOCICLETA,NO,C02,89520
68276000000020096444,NO,01/22/2021,RESOLUCION,BUX717,PARTICULAR,AUTOMOVIL,SI,B01,119350
68276000000200964444,NO,01/22/2021,ABSUELTO,BUX717,PARTICULAR,AUTOMOVIL,SI,B01,0
68276000000020090596,NO,01/22/2021,CANCELADO,XVN844,PUBLICO,AUTOMOVIL,NO,C02,167900
68276000000020090597,NO,01/22/2021,CANCELADO,XMC660,PUBLICO,AUTOMOVIL,NO,C02,167900
68276000000020090598,NO,01/22/2021,RESOLUCION,WOL334,PUBLICO,AUTOMOVIL,NO,C02,223800
68276000000020090617,NO,01/22/2021,CANCELADO,XMB424,PUBLICO,AUTOMOVIL,NO,C02,167900
68276000000020096784,NO,01/22/2021,RESOLUCION,HFZ83F,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020090618,NO,01/22/2021,CANCELADO,XVX642,PARTICULAR,AUTOMOVIL,NO,C02,223800
68276000000020090619,NO,01/22/2021,RESOLUCION,HFN72F,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020090172,NO,01/22/2021,RESOLUCION,,PARTICULAR,AUTOMOVIL,NO,B01,119350
68276000000020090599,NO,01/22/2021,CANCELADO,DUP560,PARTICULAR,CAMIONETA,NO,C02,167850
68276000000020090291,NO,01/22/2021,CANCELADO,GRG684,PARTICULAR,CAMIONETA,SI,C02,223800
68276000000020090568,NO,01/22/2021,RESOLUCION,HAL307,PARTICULAR,CAMIONETA,NO,C14,223800
68276000000020090575,NO,01/23/2021,RESOLUCION,CWC221,PARTICULAR,AUTOMOVIL,SI,C14,223800
68276000000020090574,NO,01/23/2021,CANCELADO,MUZ711,PARTICULAR,AUTOMOVIL,SI,B01,89600
68276000000020090559,NO,01/23/2021,CANCELADO,MVO229,PARTICULAR,AUTOMOVIL,NO,C02,167900
68276000000020090560,NO,01/23/2021,CANCELADO,XJA363,PUBLICO,TRACTOCAMION,NO,C02,167900
99999999000005241945,SI,01/23/2021,RESOLUCION,JNA14D,PARTICULAR,MOTOCICLETA,NO,D02,179040
99999999000005241946,SI,01/23/2021,RESOLUCION,JNA14D,PARTICULAR,MOTOCICLETA,NO,D01,179040
99999999000005241947,SI,01/23/2021,RESOLUCION,JNA14D,PUBLICO,MOTOCICLETA,NO,C35,89520
68276000000020090573,NO,01/24/2021,CANCELADO,FSO189,PARTICULAR,AUTOMOVIL,SI,B01,89600
68276000000020090620,NO,01/24/2021,RESOLUCION,FSN789,PARTICULAR,AUTOMOVIL,SI,B01,119350
68276000000020090549,NO,01/25/2021,CANCELADO,KJS303,PARTICULAR,AUTOMOVIL,NO,C38,167900
68276000000020090625,NO,01/25/2021,CANCELADO,FLW75E,PARTICULAR,MOTOCICLETA,SI,C35,167900
68276000000020095792,NO,01/25/2021,RESOLUCION,PNX17F,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020090548,NO,01/25/2021,CANCELADO,IEO46D,PARTICULAR,MOTOCICLETA,NO,B01,89600
68276000000020090626,NO,01/25/2021,CANCELADO,RZP38C,PARTICULAR,MOTOCICLETA,NO,C35,89520
68276000000020095793,NO,01/25/2021,CANCELADO,CYV31C,PARTICULAR,MOTOCICLETA,NO,B01,47740
68276000000020096445,NO,01/25/2021,CANCELADO,EUA16C,PARTICULAR,MOTOCICLETA,NO,B01,89511
68276000000020090463,NO,01/25/2021,RESOLUCION,IDA493,PARTICULAR,AUTOMOVIL,NO,C06,223800
99999999000004761403,SI,01/25/2021,RESOLUCION,BCS143,PARTICULAR,CAMIONETA,NO,C37,223800
68276000000020090531,NO,01/25/2021,CANCELADO,UDW550,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020096254,NO,01/25/2021,RESOLUCION,PGN35F,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020090590,NO,01/25/2021,RESOLUCION,ICD09E,PARTICULAR,MOTOCICLETA,SI,C02,89520
68276000000020090600,NO,01/25/2021,RESOLUCION,MRH16B,PARTICULAR,MOTOCICLETA,SI,D02,179040
68276000000020090601,NO,01/25/2021,RESOLUCION,MRH16B,PARTICULAR,MOTOCICLETA,SI,D01,179040
99999999000004761404,SI,01/26/2021,RESOLUCION,AAM558,PARTICULAR,MOTOCARRO,NO,C35,223800
68276000000020090379,NO,01/26/2021,RESOLUCION,XGG95E,PARTICULAR,MOTOCICLETA,NO,C24,89520
68276000000020090621,NO,01/26/2021,CANCELADO,RIH60,PARTICULAR,MOTOCICLETA,NO,C24,89520
68276000000020095794,NO,01/26/2021,CANCELADO,LQF66D,PARTICULAR,MOTOCICLETA,NO,C35,167833
68276000000020090380,NO,01/26/2021,RESOLUCION,DYA33D,PARTICULAR,MOTOCICLETA,NO,C24,89520
68276000000020090550,NO,01/26/2021,RESOLUCION,PVM28A,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020090627,NO,01/26/2021,RESOLUCION,ZNG74E,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020096446,NO,01/26/2021,CANCELADO,BIX46F,PARTICULAR,MOTOCICLETA,NO,C15,167833
68276000000020090622,NO,01/26/2021,RESOLUCION,QHT48E,PARTICULAR,MOTOCICLETA,NO,B01,47740
68276000000020090464,NO,01/26/2021,RESOLUCION,ZNS52E,PARTICULAR,MOTOCICLETA,SI,C02,89520
68276000000020090381,NO,01/26/2021,RESOLUCION,KGI123,PARTICULAR,AUTOMOVIL,NO,C02,223800
68276000000020090628,NO,01/26/2021,RESOLUCION,BFI932,PARTICULAR,AUTOMOVIL,NO,B01,119350
99999999000004762255,SI,01/26/2021,CANCELADO,POC15E,PARTICULAR,MOTOCICLETA,NO,C35,167831
68276000000020090576,NO,01/26/2021,RESOLUCION,PGO95,PARTICULAR,MOTOCICLETA,SI,C02,89520
99999999000004762256,SI,01/26/2021,RESOLUCION,KKS340,PARTICULAR,AUTOMOVIL,NO,B01,119350
99999999000004762257,SI,01/26/2021,RESOLUCION,YFD78E,PARTICULAR,MOTOCICLETA,NO,B01,47740
99999999000004762258,SI,01/26/2021,RESOLUCION,YFD78E,PARTICULAR,MOTOCICLETA,NO,C24,89520
68276000000020090532,NO,01/26/2021,CANCELADO,CXB359,PARTICULAR,CAMIONETA,SI,C02,167900
68276000000020096255,NO,01/26/2021,RESOLUCION,ZLQ48E,PARTICULAR,MOTOCICLETA,SI,D02,179040
68276000000020090591,NO,01/26/2021,RESOLUCION,MMT37F,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020090533,NO,01/26/2021,RESOLUCION,VIA71E,PARTICULAR,MOTOCICLETA,SI,C02,89520
68276000000020090577,NO,01/26/2021,CANCELADO,KKA488,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020095795,NO,01/27/2021,RESOLUCION,KJX38B,PARTICULAR,MOTOCICLETA,NO,C24,89520
68276000000020090629,NO,01/27/2021,RESOLUCION,GAV95D,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020096590,NO,01/27/2021,RESOLUCION,GAF53D,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020095796,NO,01/27/2021,RESOLUCION,NTD59C,PARTICULAR,MOTOCICLETA,NO,C24,89520
68276000000020096447,NO,01/27/2021,CANCELADO,KSE27E,PARTICULAR,MOTOCICLETA,NO,C24,167900
68276000000020090630,NO,01/27/2021,AMONESTACION,INZ60D,PARTICULAR,MOTOCICLETA,NO,H02,
68276000000020090552,NO,01/27/2021,RESOLUCION,GFL41C,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020096448,NO,01/27/2021,CANCELADO,FLL28E,PARTICULAR,MOTOCICLETA,SI,C35,167900
68276000000020095797,NO,01/27/2021,RESOLUCION,CWL89B,PARTICULAR,MOTOCICLETA,NO,C24,89520
68276000000020096591,NO,01/27/2021,CANCELADO,AKN56D,PARTICULAR,MOTOCICLETA,NO,C24,167900
68276000000020096449,NO,01/27/2021,RESOLUCION,RTN88C,PARTICULAR,MOTOCICLETA,SI,C35,89520
68276000000020090551,NO,01/27/2021,RESOLUCION,QBU11B,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020090553,NO,01/27/2021,RESOLUCION,KTP61E,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020095798,NO,01/27/2021,CANCELADO,KUG67E,PARTICULAR,MOTOCICLETA,NO,C24,89520
68276000000020096450,NO,01/27/2021,CANCELADO,IAP87E,PARTICULAR,MOTOCICLETA,NO,C24,167900
68276000000020095799,NO,01/27/2021,RESOLUCION,IZF36E,PARTICULAR,MOTOCICLETA,NO,B01,47740
68276000000020090554,NO,01/27/2021,RESOLUCION,VYK69C,PARTICULAR,MOTOCICLETA,NO,C24,89520
68276000000020095800,NO,01/27/2021,CANCELADO,CAJ60F,PARTICULAR,MOTOCICLETA,NO,C24,167900
68276000000020096451,NO,01/27/2021,CANCELADO,UDS153,PARTICULAR,AUTOMOVIL,SI,C02,167900
99999999000004762259,SI,01/27/2021,CANCELADO,SNY35B,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020090251,NO,01/27/2021,RESOLUCION,ZLV44E,PARTICULAR,MOTOCICLETA,SI,C02,89520
68276000000020090578,NO,01/27/2021,CANCELADO,ZNN42E,PARTICULAR,MOTOCICLETA,NO,C02,167850
68276000000020090579,NO,01/27/2021,CANCELADO,EZD93D,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020090593,NO,01/27/2021,RESOLUCION,OIC10C,PARTICULAR,MOTOCICLETA,SI,C02,89520
68276000000020090592,NO,01/27/2021,RESOLUCION,PZI01E,PARTICULAR,MOTOCICLETA,SI,C02,89520
68276000000020090534,NO,01/27/2021,CANCELADO,GBD15B,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020090665,NO,01/27/2021,CANCELADO,GBD15B,PARTICULAR,MOTOCICLETA,SI,C02,167900
99999999000004762260,SI,01/27/2021,RESOLUCION,CAY956,PARTICULAR,AUTOMOVIL,NO,B04,119350
68276000000020096256,NO,01/27/2021,CANCELADO,UFF19A,PARTICULAR,MOTOCICLETA,NO,C02,89520
68276000000020096257,NO,01/27/2021,RESOLUCION,PNF44F,PARTICULAR,MOTOCICLETA,NO,C02,89520
68276000000020090594,NO,01/28/2021,CANCELADO,BOX158,PARTICULAR,CAMIONETA,SI,C02,167900
99999999000004762261,SI,01/28/2021,RESOLUCION,KOE01E,PARTICULAR,MOTOCICLETA,NO,C35,89520
68276000000020090209,NO,01/28/2021,RESOLUCION,UPQ400,PUBLICO,CAMIONETA,SI,C35,223800
68276000000020090252,NO,01/28/2021,CANCELADO,UBN28D,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020090253,NO,01/28/2021,CANCELADO,AJZ16C,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020090623,NO,01/28/2021,RESOLUCION,OJE880,PUBLICO,AUTOMOVIL,NO,B02,119350
68276000000020090655,NO,01/28/2021,ABSUELTO,IFJ97B,PARTICULAR,MOTOCICLETA,SI,C02,0
68276000000020090210,NO,01/28/2021,CANCELADO,FFG65A,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020090656,NO,01/28/2021,CANCELADO,BPV54B,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020090561,NO,01/28/2021,RESOLUCION,POB47F,PARTICULAR,MOTOCICLETA,SI,B01,47740
68276000000020096452,NO,01/28/2021,CANCELADO,CIV34E,PARTICULAR,MOTOCICLETA,SI,C02,167900
99999999000004762262,SI,01/28/2021,RESOLUCION,TLA378,PUBLICO,CAMION,NO,C35,223800
68276000000020090685,NO,01/28/2021,RESOLUCION,SSX864,PUBLICO,AUTOMOVIL,NO,D04,447600
68276000000020096258,NO,01/28/2021,RESOLUCION,BUY744,PARTICULAR,AUTOMOVIL,NO,C02,223800
99999999000004762263,SI,01/28/2021,CANCELADO,BWH895,PARTICULAR,CAMIONETA,NO,B02,89510
68276000000020090580,NO,01/28/2021,CANCELADO,BZU868,PARTICULAR,AUTOMOVIL,SI,C02,167900
99999999000004762264,SI,01/28/2021,RESOLUCION,TZT82D,PARTICULAR,MOTOCICLETA,NO,B01,47740
99999999000004762265,SI,01/28/2021,RESOLUCION,LHU29D,PARTICULAR,MOTOCICLETA,NO,D02,179040
68276000000020096259,NO,01/28/2021,RESOLUCION,MNU45F,PARTICULAR,MOTOCICLETA,NO,C02,89520
68276000000020096260,NO,01/28/2021,RESOLUCION,JSL02F,PARTICULAR,MOTOCICLETA,NO,C02,89520
68276000000020096261,NO,01/28/2021,RESOLUCION,PNW71F,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020096262,NO,01/28/2021,RESOLUCION,MNO76F,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020090562,NO,01/28/2021,RESOLUCION,MNK86F,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000004762266,NO,01/29/2021,ANULADO,RAC46C,PARTICULAR,MOTOCICLETA,NO,B01,0
99999999000004762266,SI,01/29/2021,RESOLUCION,RAC46C,PARTICULAR,MOTOCICLETA,NO,B01,47740
99999999000005102731,SI,01/29/2021,RESOLUCION,IPX67,PARTICULAR,MOTOCICLETA,NO,C35,447600
68276000000020096453,NO,01/29/2021,RESOLUCION,VHH86E,PARTICULAR,MOTOCICLETA,SI,C35,89520
68276000000020090211,NO,01/29/2021,RESOLUCION,ZBN47,PARTICULAR,MOTOCICLETA,NO,C35,89520
68276000000020090338,NO,01/29/2021,RESOLUCION,DVS20B,PARTICULAR,MOTOCICLETA,SI,C02,89520
68276000002009036338,NO,01/29/2021,ANULADO,DVS20B,PARTICULAR,MOTOCICLETA,SI,C02,0
68276000000020090645,NO,01/29/2021,CANCELADO,CWJ329,PARTICULAR,CAMIONETA,SI,C02,167850
68276000000020090686,NO,01/29/2021,RESOLUCION,JSI69F,PARTICULAR,MOTOCICLETA,SI,F,10741400
68276000000020090602,NO,01/30/2021,RESOLUCION,TAX795,PUBLICO,VOLQUETA,NO,C35,223800
68276000000020090624,NO,01/30/2021,RESOLUCION,MNU45K,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000004762267,NO,01/30/2021,ANULADO,SCH277,PUBLICO,CAMION,NO,B02,0
99999999000004762267,SI,01/30/2021,RESOLUCION,SCH277,PUBLICO,CAMION,NO,B02,119350
68276000000020090563,NO,01/30/2021,ABSUELTO,PAC49,PARTICULAR,MOTOCICLETA,SI,C02,0
99999999000004762268,SI,01/31/2021,CANCELADO,GBV58D,PARTICULAR,MOTOCICLETA,NO,C35,89520
68276000000004762268,NO,01/31/2021,ANULADO,GBV58D,PARTICULAR,MOTOCICLETA,NO,C35,0
99999999000004762269,SI,01/31/2021,AMONESTACION,ZLC59C,PARTICULAR,MOTOCICLETA,NO,H02,
68276000000020090657,NO,01/31/2021,CANCELADO,DUM761,PARTICULAR,AUTOMOVIL,NO,C02,167850
99999999000004762270,SI,01/31/2021,RESOLUCION,HGJ63F,PARTICULAR,MOTOCICLETA,NO,C35,89520
68276000000020090646,NO,01/31/2021,CANCELADO,VHK08E,PARTICULAR,MOTOCICLETA,NO,C02,167850
68276000000020096592,NO,01/31/2021,RESOLUCION,MNX13F,PARTICULAR,MOTOCICLETA,SI,D01,179040
99999999000004762271,SI,01/31/2021,CANCELADO,RJR89C,PARTICULAR,MOTOCICLETA,NO,C35,167831
68276000000020090180,NO,01/31/2021,ABSUELTO,GDE76B,PARTICULAR,MOTOCICLETA,SI,C02,0
99999999000004762272,SI,01/31/2021,RESOLUCION,XIE35E,PARTICULAR,MOTOCICLETA,NO,C35,89520
99999999000004762273,SI,01/31/2021,RESOLUCION,ASB817,PARTICULAR,AUTOMOVIL,NO,B01,119350
99999999000004762274,SI,01/31/2021,CANCELADO,IFH59D,PARTICULAR,MOTOCICLETA,NO,C35,167831
99999999000004762275,SI,01/31/2021,RESOLUCION,WTH582,PARTICULAR,AUTOMOVIL,NO,B01,119350
99999999000004762276,SI,01/31/2021,RESOLUCION,XTH582,PARTICULAR,AUTOMOVIL,NO,C35,223800
68276000000020090666,NO,02/01/2021,CANCELADO,FMF17E,PARTICULAR,MOTOCICLETA,SI,C02,89520
68276000000020096263,NO,02/01/2021,RESOLUCION,QAV11C,PARTICULAR,MOTOCICLETA,NO,C02,89520
68276000000020090647,NO,02/01/2021,CANCELADO,HHQ05C,PARTICULAR,MOTOCICLETA,NO,H02,149200
68276000000020096593,NO,02/01/2021,CANCELADO,HIU823,PARTICULAR,CAMIONETA,NO,C02,167850
68276000000020096264,NO,02/01/2021,CANCELADO,ZZO722,PARTICULAR,AUTOMOVIL,NO,C02,167833
68276000000020090648,NO,02/01/2021,RESOLUCION,DUZ470,PARTICULAR,AUTOMOVIL,SI,C02,223800
68276000000020090603,NO,02/01/2021,CANCELADO,KJR803,PARTICULAR,AUTOMOVIL,NO,C02,167900
68276000000020090382,NO,02/01/2021,CANCELADO,PHS87D,PARTICULAR,MOTOCICLETA,NO,C02,167900
68276000000020090675,NO,02/01/2021,CANCELADO,KKV841,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020090631,NO,02/01/2021,CANCELADO,GFW46C,PARTICULAR,MOTOCICLETA,NO,C35,167900
68276000000020096785,NO,02/01/2021,RESOLUCION,FJM22A,PARTICULAR,MOTOCICLETA,NO,C35,89520
68276000000020090632,NO,02/01/2021,RESOLUCION,PXJ81E,PARTICULAR,MOTOCICLETA,NO,B01,47740
